tahun_anggaran,kd_klpd,nama_klpd,jenis_klpd,kd_satker,kd_program,kd_kegiatan,kd_kegiatan_str,nama_kegiatan,pagu_kegiatan,kd_kegiatan_lokal,is_deleted,_event_date
2025,"D107","Kab. Bandung","KABUPATEN",152353,2565618,13073099,"6.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",1510311000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152353,2565618,13073100,"6.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",246056796,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152353,2565618,13073101,"6.01.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",5554254014,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152353,2565618,13073102,"6.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",2977943350,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152353,2565620,13073103,"6.01.02.2.02","Penyelenggaraan Pengawasan dengan Tujuan Tertentu",1030431580,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565786,13073505,"2.10.04.2.01","Penyelesaian Sengketa Tanah Garapan dalam Daerah Kabupaten/Kota",1358348200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565787,13073506,"1.04.05.2.01","Urusan Penyelenggaraan PSU Perumahan",36411668060,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565788,13073507,"1.04.02.2.06","Penerbitan Izin Pembangunan dan Pengembangan Perumahan",172587000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565789,13073508,"1.04.03.2.03","Peningkatan Kualitas Kawasan Permukiman Kumuh dengan Luas di Bawah 10 (Sepuluh) Ha",13449240650,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565790,13073509,"1.04.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",467288500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565788,13073510,"1.04.02.2.05","Pembinaan Pengelolaan Rumah Susun Umum dan/atau Rumah Khusus",536200000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565791,13073511,"2.10.10.2.01","Penggunaan Tanah yang Hamparannya dalam satu Daerah Kabupaten/Kota",50717668000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565788,13073512,"1.04.02.2.03","Pembangunan dan Rehabilitasi Rumah Korban Bencana atau Relokasi Program Kabupaten/Kota",1693480000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565792,13073513,"1.04.04.2.01","Pencegahan Perumahan dan Kawasan Permukiman Kumuh pada Daerah Kabupaten/Kota",94422174940,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565790,13073514,"1.04.01.2.06","Administrasi Umum Perangkat Daerah",882114240,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565790,13073515,"1.04.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",307830580,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565789,13073516,"1.04.03.2.02","Penataan dan Peningkatan Kualitas Kawasan Permukiman Kumuh dengan Luas di Bawah 10 (Sepuluh) Ha",884350000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565793,13073517,"2.10.06.2.01","Penetapan Subjek dan Objek Redistribusi Tanah serta Ganti Kerugian Tanah Kelebihan Maksimum dan Tanah Absentee dalam 1 (Satu) Daerah Kabupaten/Kota",95560000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152352,2565790,13073518,"1.04.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",4391720440,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60469,2566150,13074484,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintah Daerah",177496224,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566563,13075603,"3.26.01.2.06","Administrasi Umum Perangkat Daerah",710734731,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566564,13075604,"2.22.02.2.02","Pelestarian Kesenian Tradisional yang Masyarakat Pelakunya dalam Daerah Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566565,13075605,"3.26.05.2.01","Pelaksanaan Peningkatan Kapasitas Sumber Daya Manusia Pariwisata dan Ekonomi Kreatif Tingkat Dasar",1291045530,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566566,13075606,"3.26.02.2.03","Pengelolaan Destinasi Pariwisata Kabupaten/Kota",2468696601,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566563,13075607,"3.26.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",494540720,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566566,13075608,"3.26.02.2.04","Penetapan Tanda Daftar Usaha Pariwisata Daerah Kabupaten/Kota",68109500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566563,13075609,"3.26.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",183417100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566563,13075610,"3.26.01.2.04","Administrasi Pendapatan Daerah Kewenangan Perangkat Daerah",11556000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566567,13075611,"2.22.03.2.01","Pembinaan Kesenian yang Masyarakat Pelakunya dalam Daerah Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566563,13075612,"3.26.01.2.05","Administrasi Kepegawaian Perangkat Daerah",35000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566568,13075613,"3.26.04.2.02","Pengembangan Ekosistem Ekonomi Kreatif",699923400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566563,13075614,"3.26.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",246139814,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566569,13075615,"3.26.03.2.01","Pemasaran Pariwisata Dalam dan Luar Negeri Daya Tarik, Destinasi dan Kawasan Strategis Pariwisata Kabupaten/Kota",2300655200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566564,13075616,"2.22.02.2.01","Pengelolaan Kebudayaan yang Masyarakat Pelakunya dalam Daerah Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566570,13075617,"2.22.04.2.01","Pembinaan Sejarah Lokal dalam 1 (Satu) Daerah Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566571,13075618,"2.22.05.2.02","Pengelolaan Cagar Budaya Peringkat Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566571,13075619,"2.22.05.2.01","Penetapan Cagar Budaya Peringkat Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566565,13075620,"3.26.05.2.02","Pengembangan Kapasitas Pelaku Ekonomi Kreatif",247554600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566563,13075621,"3.26.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",5371590856,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566563,13075622,"3.26.01.2.02","Administrasi Keuangan Perangkat Daerah",4000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566563,13075623,"3.26.01.2.11","Administrasi Keuangan dan Operasional Kepala Daerah dan Wakil Kepala Daerah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566563,13075624,"3.26.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",23960000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96035,2566572,13075625,"2.22.06.2.01","Pengelolaan Museum Kabupaten/Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60456,2566807,13076287,"1.02.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60456,2566807,13076288,"1.02.01.2.10","Peningkatan Pelayanan BLUD",133998500000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60456,2566808,13076289,"1.02.02.2.01","Penyediaan Fasilitas Pelayanan Kesehatan untuk UKM dan UKP Kewenangan Daerah Kabupaten/Kota",7506000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567753,13078736,"4.02.01.2.06","Administrasi Umum Perangkat Daerah",6025857026,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567753,13078737,"4.02.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",2926321474,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567754,13078738,"4.02.02.2.01","Pembentukan Peraturan Daerah dan Peraturan DPRD",2957161557,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567754,13078739,"4.02.02.2.05","Penyerapan dan Penghimpunan Aspirasi Masyarakat",9357695500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567754,13078740,"4.02.02.2.03","Pengawasan Penyelenggaraan Pemerintahan",3491506800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567753,13078741,"4.02.01.2.02","Administrasi Keuangan Perangkat Daerah",116392800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567754,13078742,"4.02.02.2.02","Pembahasan Kebijakan Anggaran",2754212000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567754,13078743,"4.02.02.2.08","Fasilitasi Tugas DPRD",1740470109,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567753,13078744,"4.02.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",124721800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567754,13078745,"4.02.02.2.04","Peningkatan Kapasitas DPRD",5665966235,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567753,13078746,"4.02.01.2.05","Administrasi Kepegawaian Perangkat Daerah",1272344078,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567754,13078747,"4.02.02.2.06","Pelaksanaan dan Pengawasan Kode Etik DPRD",136619600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567753,13078748,"4.02.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",4618921800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567753,13078749,"4.02.01.2.16","Layanan Administrasi DPRD",1386898000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567753,13078750,"4.02.01.2.15","Layanan Keuangan dan Kesejahteraan DPRD",940855000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567754,13078751,"4.02.02.2.07","Pembahasan Kerja Sama Daerah",33267044,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2567753,13078752,"4.02.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",2519853500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60427,2568304,13080148,"8.01.01.2.06","Administrasi Umum Perangkat Daerah",239738931,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60427,2568305,13080149,"8.01.02.2.01","Perumusan Kebijakan Teknis dan Pemantapan Pelaksanaan Bidang Ideologi Pancasila dan Karakter Kebangsaan",1180223500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60427,2568304,13080150,"8.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",118960000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60427,2568306,13080151,"8.01.05.2.01","Perumusan Kebijakan Teknis dan Pemantapan Pelaksanaan Bidang Ketahanan Ekonomi, Sosial dan Budaya",106303500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60427,2568307,13080152,"8.01.06.2.01","Perumusan Kebijakan Teknis dan Pelaksanaan Pemantapan Kewaspadaan Nasional dan Penanganan Konflik Sosial",17371033815,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60427,2568308,13080153,"8.01.03.2.01","Perumusan Kebijakan Teknis dan Pemantapan Pelaksanaan Bidang Pendidikan Politik, Etika Budaya Politik, Peningkatan Demokrasi, Fasilitasi Kelembagaan Pemerintahan, Perwakilan dan Partai Politik, Pemilihan Umum/Pemilihan Umum Kepala Daerah, serta Pemantauan Situasi Politik",13299089816,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60427,2568309,13080154,"8.01.04.2.01","Perumusan Kebijakan Teknis dan Pemantapan Pelaksanaan Bidang Pemberdayaan dan Pengawasan Organisasi Kemasyarakatan",1611956850,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60427,2568304,13080155,"8.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",437483000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60427,2568304,13080156,"8.01.01.2.02","Administrasi Keuangan Perangkat Daerah",30000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60427,2568304,13080157,"8.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",1354070487,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60427,2568304,13080158,"8.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",98290300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568632,13081014,"7.01.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",183838350,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568632,13081015,"7.01.01.2.06","Administrasi Umum Perangkat Daerah",111110650,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568632,13081016,"7.01.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",42548800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568633,13081017,"7.01.05.2.01","Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah",116788600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568634,13081018,"7.01.02.2.03","Koordinasi Pemeliharaan Prasarana dan Sarana Pelayanan Umum",33473000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568632,13081019,"7.01.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",2800000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568635,13081020,"7.01.06.2.01","Fasilitasi, Rekomendasi dan Koordinasi\n\nPembinaan dan Pengawasan Pemerintahan Desa",51323900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568636,13081021,"7.01.03.2.03","Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan",19025000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568632,13081022,"7.01.01.2.05","Administrasi Kepegawaian Perangkat Daerah",32296000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568634,13081023,"7.01.02.2.04","Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat",161576605,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568632,13081024,"7.01.01.2.02","Administrasi Keuangan Perangkat Daerah",11470500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568636,13081025,"7.01.03.2.01","Koordinasi Kegiatan Pemberdayaan Desa",19912000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568637,13081026,"7.01.04.2.01","Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum",8940000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568636,13081027,"7.01.03.2.06","Pemberdayaan dan Kesejahteraan Keluarga Tingkat Kecamatan dan Kelurahan",35400000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568634,13081028,"7.01.02.2.02","Penyelenggaraan Urusan Pemerintahan yang Tidak Dilaksanakan oleh Unit Kerja Perangkat Daerah yang Ada di Kecamatan",4080000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568632,13081029,"7.01.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",195808885,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60461,2568637,13081030,"7.01.04.2.02","Koordinasi Penerapan dan Penegakan Peraturan Daerah dan Peraturan Kepala Daerah",39600000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",101513,2568710,13081228,"2.13.01.2.06","Administrasi Umum Perangkat Daerah",660781600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",101513,2568710,13081229,"2.13.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",24456160,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",101513,2568710,13081230,"2.13.01.2.05","Administrasi Kepegawaian Perangkat Daerah",94450000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",101513,2568711,13081231,"2.13.02.2.01","Penyelenggaraan Penataan Desa",380000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",101513,2568710,13081232,"2.13.01.2.02","Administrasi Keuangan Perangkat Daerah",15000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",101513,2568710,13081233,"2.13.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",861139515,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",101513,2568712,13081234,"2.13.05.2.01","Pemberdayaan Lembaga Kemasyarakatan yang Bergerak di Bidang Pemberdayaan Desa dan Lembaga Adat Tingkat Daerah Kabupaten/Kota serta Pemberdayaan Masyarakat Hukum Adat yang Masyarakat Pelakunya Hukum Adat yang Sama dalam Daerah Kabupaten/Kota",5026416800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",101513,2568713,13081235,"2.13.04.2.01","Pembinaan dan Pengawasan Penyelenggaraan Administrasi Pemerintahan Desa",11439836511,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",101513,2568710,13081236,"2.13.01.2.03","Administrasi Barang Milik Daerah pada Perangkat Daerah",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",101513,2568710,13081237,"2.13.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",269398000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",101513,2568714,13081238,"2.13.03.2.01","Fasilitasi Kerja Sama antar Desa",316893920,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",101513,2568710,13081239,"2.13.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",17900200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569147,13082345,"2.15.02.2.06","Pelaksanaan Manajemen dan Rekayasa Lalu Lintas untuk Jaringan Jalan Kabupaten/Kota",4126123100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569148,13082346,"2.15.01.2.06","Administrasi Umum Perangkat Daerah",1348733840,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569149,13082347,"2.15.05.2.01","Penetapan Rencana Induk Perkeretaapian",475492600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569147,13082348,"2.15.02.2.08","Audit dan Inspeksi Keselamatan LLAJ di Jalan",238515800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569148,13082349,"2.15.01.2.09","Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah",1309966500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569147,13082350,"2.15.02.2.09","Penyediaan Angkutan Umum untuk Jasa Angkutan Orang dan/atau Barang Antar Kota dalam 1 (Satu) Daerah Kabupaten/Kota",1495647047,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569147,13082351,"2.15.02.2.05","Pengujian Berkala Kendaraan Bermotor",739952374,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569147,13082352,"2.15.02.2.02","Penyediaan Perlengkapan Jalan di Jalan Kabupaten/Kota",62146006881,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569147,13082353,"2.15.02.2.01","Penetapan Rencana Induk Jaringan LLAJ Kabupaten/Kota",722813000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569150,13082354,"2.15.03.2.03","Penerbitan Izin Usaha Penyelenggaraan Angkutan Sungai dan Danau Sesuai dengan Domisili Orang Perseorangan Warga Negara Indonesia atau Badan Usaha",146560000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569148,13082355,"2.15.01.2.01","Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",108555650,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569147,13082356,"2.15.02.2.07","Persetujuan Hasil Analisis Dampak Lalu Lintas (Andalalin) untuk Jalan Kabupaten/Kota",20485100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569147,13082357,"2.15.02.2.14","Penerbitan Izin Penyelenggaraan Angkutan Orang dalam Trayek Lintas Daerah Kabupaten/Kota dalam 1 (Satu) Daerah Kabupaten/Kota",18200000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569148,13082358,"2.15.01.2.05","Administrasi Kepegawaian Perangkat Daerah",673602331,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569148,13082359,"2.15.01.2.07","Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah",4924674550,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569147,13082360,"2.15.02.2.04","Penerbitan Izin Penyelenggaraan dan Pembangunan Fasilitas Parkir",3080000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60418,2569148,13082361,"2.15.01.2.08","Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah",14545090441,0,false,"2025-10-10"
