tahun_anggaran,kd_klpd,nama_klpd,jenis_klpd,kd_satker,kd_program,kd_kegiatan,kd_subkegiatan,kd_subkegiatan_str,nama_subkegiatan,pagu_subkegiatan,kd_subkegiatan_lokal,is_deleted,_event_date
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099270,14724625,"1.01.01.2.03.0006","Penatausahaan Barang Milik Daerah pada SKPD",698774328,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099266,14724626,"1.01.02.2.04.0038","Pembangunan Ruang Guru/Kepala Sekolah/TU",556557645,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099269,14724627,"1.01.01.2.05.0002","Pengadaan Pakaian Dinas beserta Atribut Kelengkapannya",50000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575278,13099273,14724628,"1.01.05.2.02.0001","Penilaian Kelayakan Usul Perizinan PAUD dan Pendidikan Nonformal yang Diselenggarakan oleh Masyarakat",200000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099266,14724629,"1.01.02.2.04.0016","Pembinaan Kelembagaan dan Manajemen Sekolah Nonformal/Kesetaraan",3851000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099264,14724630,"1.01.02.2.03.0016","Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan PAUD",422621200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724631,"1.01.02.2.01.0051","Rehabilitasi Sedang/Berat Ruang Kelas Sekolah",5497231218,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099267,14724632,"1.01.02.2.02.0055","Pemberian layanan pendampingan bagi satuan pendidikan untuk pencegahan perundungan, kekerasan, dan intoleransi",109770600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099277,14724633,"1.01.01.2.01.0006","Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD",146480500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099264,14724634,"1.01.02.2.03.0037","Pemberian layanan pendampingan bagi satuan pendidikan untuk pencegahan perundungan, kekerasan, dan intoleransi",54136650,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099265,14724635,"1.01.01.2.06.0002","Penyediaan Peralatan dan Perlengkapan Kantor",542737400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099264,14724636,"1.01.02.2.03.0025","Koordinasi, Perencanaan, Supervisi dan Evaluasi Layanan di Bidang Pendidikan",550000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099264,14724637,"1.01.02.2.03.0018","Pengelolaan Dana BOP PAUD",42767850600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099266,14724638,"1.01.02.2.04.0048","Pengadaan Mebel Sekolah",782598980,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099264,14724639,"1.01.02.2.03.0047","Penyelenggaraan Proses Belajar PAUD",323421200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099265,14724640,"1.01.01.2.06.0008","Fasilitasi Kunjungan Tamu",126890000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099264,14724641,"1.01.02.2.03.0029","Fasilitasi Komunitas Belajar Pendidik dan Tenaga Kependidikan",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099267,14724642,"1.01.02.2.02.0039","Penyediaan Pendidik dan Tenaga Kependidikan bagi Satuan Pendidikan Sekolah Menengah Pertama",18399035100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099264,14724643,"1.01.02.2.03.0028","Pembangunan Ruang Guru/Kepala Sekolah/TU",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099264,14724644,"1.01.02.2.03.0002","Pembangunan Sarana, Prasarana dan Utilitas PAUD",701898730,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099264,14724645,"1.01.02.2.03.0007","Pengadaan Mebel PAUD",6138460000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099264,14724646,"1.01.02.2.03.0039","Bimbingan Teknis, Pelatihan, dan/atau Magang/PKL untuk Peningkatan Kapasitas Bidang Pendidikan",414865900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099267,14724647,"1.01.02.2.02.0025","Pengadaan Mebel Sekolah",14382739300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724648,"1.01.02.2.01.0027","Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Sekolah Dasar",153755300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099263,14724649,"1.01.01.2.09.0009","Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya",150000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099266,14724650,"1.01.02.2.04.0014","Penyediaan Pendidik dan Tenaga Kependidikan bagi Satuan Pendidikan Nonformal/Kesetaraan",15588226000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099264,14724651,"1.01.02.2.03.0015","Penyediaan Pendidik dan Tenaga Kependidikan bagi Satuan PAUD",22988320000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575276,13099271,14724652,"1.01.06.2.01.0003","Publikasi Bahasa dan Sastra Daerah Kabupaten / Kota",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724653,"1.01.02.2.01.0038","Koordinasi, Perencanaan, Supervisi dan Evaluasi Layanan di Bidang Pendidikan",200000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099267,14724654,"1.01.02.2.02.0051","Koordinasi, Perencanaan, Supervisi dan Evaluasi Layanan di Bidang Pendidikan",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099277,14724655,"1.01.01.2.01.0008","Penyelenggaraan Walidata Pendukung Statistik Sektoral Daerah",103505800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724656,"1.01.02.2.01.0039","Sosialisasi dan Advokasi Kebijakan Bidang Pendidikan",122378050,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724657,"1.01.02.2.01.0005","Pembangunan Perpustakaan Sekolah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099269,14724658,"1.01.01.2.05.0004","Koordinasi dan Pelaksanaan Sistem Informasi Kepegawaian",187541414,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099267,14724659,"1.01.02.2.02.0040","Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Sekolah Menengah Pertama",461662000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724660,"1.01.02.2.01.0025","Pembinaan Minat, Bakat dan Kreativitas Siswa",404200000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575277,13099278,14724661,"1.01.03.2.01.0007","Penyusunan Kompetensi Dasar/Capaian Pembelajaran Muatan Lokal Pendidikan Dasar",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724662,"1.01.02.2.01.0043","Pemberian layanan pendampingan bagi satuan pendidikan untuk pencegahan perundungan, kekerasan, dan intoleransi",427921300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099267,14724663,"1.01.02.2.02.0058","Penyelenggaraan Proses Belajar bagi Peserta Didik",18957745200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575277,13099278,14724664,"1.01.03.2.01.0004","Pelatihan Penyusunan Kurikulum Muatan Lokal Pendidikan Dasar",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099263,14724665,"1.01.01.2.09.0010","Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya",322867405,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099277,14724666,"1.01.01.2.01.0003","Koordinasi dan Penyusunan Dokumen Perubahan RKA-SKPD",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099277,14724667,"1.01.01.2.01.0005","Koordinasi dan Penyusunan Perubahan DPA- SKPD",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099277,14724668,"1.01.01.2.01.0002","Koordinasi dan Penyusunan Dokumen RKA-SKPD",45166800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099277,14724669,"1.01.01.2.01.0001","Penyusunan Dokumen Perencanaan Perangkat Daerah",289318194,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099277,14724670,"1.01.01.2.01.0004","Koordinasi dan Penyusunan DPA-SKPD",20490800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099265,14724671,"1.01.01.2.06.0001","Penyediaan Komponen Instalasi\n\nListrik/Penerangan Bangunan Kantor",30792100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099267,14724672,"1.01.02.2.02.0032","Penyediaan Biaya Personil Peserta Didik Sekolah Menengah Pertama",1500000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724673,"1.01.02.2.01.0050","Penyelenggaraan Proses Belajar Bagi Peserta Didik",56651663200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099279,14724674,"1.01.01.2.08.0002","Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik",200000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724675,"1.01.02.2.01.0026","Penyediaan Pendidik dan Tenaga Kependidikan bagi Satuan Pendidikan Sekolah Dasar",28785938000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099277,14724676,"1.01.01.2.01.0009","Pelaksanaan Pengumpulan Data Statistik Sektoral Daerah",181681907,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099266,14724677,"1.01.02.2.04.0060","Rehabilitasi Sedang/Berat Ruang Guru/Kepala Sekolah/TU",416863337,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724678,"1.01.02.2.01.0028","Pembinaan Kelembagaan dan Manajemen Sekolah",832621200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724679,"1.01.02.2.01.0011","Rehabilitasi Sedang/Berat Perpustakaan Sekolah",224742500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099269,14724680,"1.01.01.2.05.0005","Monitoring, Evaluasi, dan Penilaian Kinerja Pegawai",53220000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575274,13099279,14724681,"1.01.01.2.08.0004","Penyediaan Jasa Pelayanan Umum Kantor",2874939832,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099266,14724682,"1.01.02.2.04.0052","Pembangunan Sarana, Prasarana dan Utilitas Pendidikan Non Formal",285656537,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724683,"1.01.02.2.01.0041","Fasilitasi Komunitas Belajar Pendidik dan Tenaga Kependidikan",156310600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099268,14724684,"1.01.02.2.01.0049","Bimbingan Teknis, Pelatihan, dan/atau Magang/PKL untuk Peningkatan Kapasitas Bidang Pendidikan",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099267,14724685,"1.01.02.2.02.0054","Fasilitasi Komunitas Belajar Pendidik dan Tenaga Kependidikan",109770600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099266,14724686,"1.01.02.2.04.0041","Rehabilitasi Sedang/Berat Sarana, Prasarana dan Utilitas Sekolah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099267,14724687,"1.01.02.2.02.0001","Pembangunan Unit Sekolah Baru (USB)",12360500650,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",96020,2575275,13099264,14724688,"1.01.02.2.03.0040","Pembangunan Unit Sekolah Baru (USB)",900000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098223,14724786,"1.03.02.2.01.0075","Pembinaan dan Pemberdayaan Kelembagaan Pengelolaan SDA Kewenangan Kabupaten/Kota",303343800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098223,14724789,"1.03.02.2.01.0082","Operasi dan Pemeliharaan Polder/Kolam Retensi",100000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098223,14724848,"1.03.02.2.01.0085","Operasi dan Pemeliharaan Stasiun Pompa Banjir",74980000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098223,14724885,"1.03.02.2.01.0093","Normalisasi/Restorasi Sungai",15716347600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098223,14724895,"1.03.02.2.01.0109","Pembangunan Bangunan Perkuatan Tebing",1226863360,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098223,14724938,"1.03.02.2.01.0110","Rehabilitasi Bangunan Perkuatan Tebing",2170500000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098223,14725024,"1.03.02.2.01.0120","Penyusunan Rencana Teknis dan Dokumen Lingkungan Hidup untuk Konstruksi Pengendali Banjir, Lahar, dan Pengaman Pantai",538666000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098223,14725064,"1.03.02.2.01.0121","Pembangunan Embung dan Penampung Air Lainnya",455997900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098223,14725089,"1.03.02.2.01.0123","Rehabilitasi Polder/Kolam Retensi",1050000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098223,14725097,"1.03.02.2.01.0126","Rehabilitasi Tanggul Sungai",7623529000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098300,14725103,"1.03.02.2.02.0014","Rehabilitasi Jaringan Irigasi Permukaan",11966162221,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098300,14725130,"1.03.02.2.02.0015","Rehabilitasi Bendung Irigasi",2532635000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098300,14725148,"1.03.02.2.02.0021","Operasi dan Pemeliharaan Jaringan Irigasi Permukaan",982856000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098300,14725154,"1.03.02.2.02.0022","Operasi dan Pemeliharaan Bendung Irigasi",400000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535802,13098300,14725159,"1.03.02.2.02.0035","Penyusunan Rencana Teknis dan Dokumen Lingkungan Hidup untuk Konstruksi Irigasi dan Rawa",1379386760,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535803,13098327,14725239,"1.03.03.2.01.0024","Pembinaan dan Pemberdayaan Masyarakat dalam Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM)",247009480,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535803,13098327,14725245,"1.03.03.2.01.0025","Penyusunan Rencana, Kebijakan, Strategi dan Teknis Sistem Penyediaan Air Minum (SPAM)",299999998,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535803,13098327,14725249,"1.03.03.2.01.0026","Peningkatan Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan",13273577200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535803,13098327,14725308,"1.03.03.2.01.0028","Pembangunan Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan",31088052069,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535803,13098327,14725362,"1.03.03.2.01.0032","Perluasan Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan",1772706000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535804,13098343,14725449,"1.03.04.2.01.0010","Pembangunan TPA/TPST/SPA/TPS-3R/TPS",4568500000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535804,13098343,14725514,"1.03.04.2.01.0011","Pembinaan dan Pemberdayaan Masyarakat dalam Pengembangan Sistem Pengelolaan Persampahan",171406000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535804,13098343,14725523,"1.03.04.2.01.0013","Peningkatan TPA/TPST/SPA/TPS-3R/TPS",1101696000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535804,13098343,14725564,"1.03.04.2.01.0015","Penyusunan Rencana, Kebijakan, Strategi dan Teknis Sistem Pengelolaan Persampahan",751550000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535805,13098346,14725735,"1.03.05.2.01.0023","Pembangunan Sistem Pengelolaan Air Limbah Domestik (SPALD) Terpusat Skala Permukiman Berbasis Masyarakat",15973602856,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",152342,2535805,13098346,14725752,"1.03.05.2.01.0036","Pembangunan Instalasi Pengolahan Lumpur Tinja (IPLT)",4789226000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099757,14725755,"7.01.01.2.09.0001","Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",51942200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099758,14725756,"7.01.01.2.06.0003","Penyediaan Peralatan Rumah Tangga",3000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099758,14725757,"7.01.01.2.06.0005","Penyediaan Barang Cetakan dan Penggandaan",3018000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099758,14725758,"7.01.01.2.06.0002","Penyediaan Peralatan dan Perlengkapan Kantor",232645855,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099759,14725759,"7.01.01.2.02.0005","Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD",400000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575486,13099760,14725760,"7.01.05.2.01.0002","Fasilitasi, Koordinasi dan Pembinaan (Bimtek, Sosialisasi, Konsultasi) Wawasan Kebangsaan dan Ketahanan Nasional",58100000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099761,14725761,"7.01.01.2.01.0009","Pelaksanaan Pengumpulan Data Statistik Sektoral Daerah",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099758,14725762,"7.01.01.2.06.0001","Penyediaan Komponen Instalasi\n\nListrik/Penerangan Bangunan Kantor",2500000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099761,14725763,"7.01.01.2.01.0002","Koordinasi dan Penyusunan Dokumen RKA-SKPD",794000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099761,14725764,"7.01.01.2.01.0001","Penyusunan Dokumen Perencanaan Perangkat Daerah",903661,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099761,14725765,"7.01.01.2.01.0003","Koordinasi dan Penyusunan Dokumen Perubahan RKA-SKPD",794000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099761,14725766,"7.01.01.2.01.0008","Penyelenggaraan Walidata Pendukung Statistik Sektoral Daerah",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099761,14725767,"7.01.01.2.01.0004","Koordinasi dan Penyusunan DPA-SKPD",794000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575487,13099762,14725768,"7.01.03.2.03.0004","Fasilitasi Pengembangan Usaha Ekonomi Masyarakat",15000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575487,13099762,14725769,"7.01.03.2.03.0002","Peningkatan Kapasitas Lembaga Kemasyarakatan",15000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099759,14725770,"7.01.01.2.02.0007","Koordinasi dan Penyusunan Laporan Keuangan Bulanan/ Triwulanan/ Semesteran SKPD",100000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099759,14725771,"7.01.01.2.02.0008","Penyusunan Pelaporan dan Analisis Prognosis Realisasi Anggaran",100000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099761,14725772,"7.01.01.2.01.0005","Koordinasi dan Penyusunan Perubahan DPA- SKPD",794000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099758,14725773,"7.01.01.2.06.0009","Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD",9062500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099763,14725774,"7.01.01.2.05.0010","Sosialisasi Peraturan Perundang-Undangan",30000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099757,14725775,"7.01.01.2.09.0009","Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya",39931660,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099761,14725776,"7.01.01.2.01.0006","Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD",1850000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099764,14725777,"7.01.01.2.08.0002","Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik",32811985,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575485,13099757,14725778,"7.01.01.2.09.0006","Pemeliharaan Peralatan dan Mesin Lainnya",7440000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60464,2575488,13099765,14725779,"7.01.06.2.01.0003","Fasilitasi Pengelolaan Keuangan Desa dan Pendayagunaan Aset Desa",18000000,0,false,"2025-10-10"
